Program,mutant,catch_avg,avg_fitness,testcases
twolocalrandom_indep_qiskit_5.qasm,0,1.0,0.1675911093950474,"[{""ZIIII"": -0.5602746954878965, ""ZZZZI"": 0.3902152262912879, ""ZZIIZ"": 0.6472099222146097, ""ZZIII"": 0.756997017530394, ""IZIZZ"": -0.42362926322239924, ""IIIIZ"": 0.10850335256153976, ""IZZZZ"": 0.22206398748095135, ""ZZZIZ"": -0.5007405019279119, ""IZZII"": 0.9844915515966066, ""IZZZI"": 0.9171402214543625, ""ZIZIZ"": -0.6888559640059821, ""ZIIIZ"": 0.5654812376065634, ""ZIIZI"": -0.8983178293923875, ""IIZIZ"": -0.519160508971793, ""IIZZZ"": 0.08376692455552215, ""ZZIZZ"": -0.7184562337515064, ""ZZZZZ"": -0.4243552183822259, ""IIZII"": -0.3768613827245946, ""ZZZII"": 0.942491597835605, ""IIIZZ"": 0.5082871300360192, ""ZIZZI"": 0.6310114198542889, ""IZIII"": 0.5454668536777361}]"
random_indep_qiskit_5.qasm,2,1.0,0.2204419611823047,"[{""ZIZIZ"": 0.24859069938997957, ""IIZIZ"": -0.5098743725763908, ""ZIIIZ"": 0.81453509735123, ""IIIIZ"": 0.5327833788694938, ""ZZZII"": 0.6525756753034213, ""ZZIZZ"": 0.1686636590942978, ""ZIIII"": -0.9888543751834278, ""ZIIZZ"": 0.8637732318597757, ""ZZIIZ"": 0.9829808941327385, ""ZZZZZ"": 0.10271753849361986, ""ZZZIZ"": 0.1574227467545899, ""ZZZZI"": -0.916946831247303, ""IZIIZ"": -0.7861451179608532, ""IZZZI"": 0.6946758541868845, ""IZZIZ"": -0.005051531648855745, ""IZZZZ"": -0.5561276539960431, ""IZIII"": -0.76217026762238, ""IIZZZ"": -0.5905519236991661, ""IIIZZ"": -0.871184639075429, ""ZIZZZ"": 0.547407870040133, ""IIZII"": -0.5336314591467912, ""IZIZI"": 0.4675258339093955}]"
random_indep_qiskit_5.qasm,1,1.0,0.13430821164590545,"[{""ZZZII"": -0.6049768388725445, ""IZIZZ"": 0.4018518316053048, ""ZIIZI"": 0.34546735665415396, ""ZZIZZ"": 0.14172450859886188, ""ZZIIZ"": -0.4603165690145401, ""ZZZZZ"": -0.5551969277695132, ""ZIIIZ"": -0.9716204105637674, ""ZZZZI"": 0.9092298176293554, ""IZZIZ"": -0.7369824880194225, ""IZZII"": 0.31733454776544967, ""ZIZII"": -0.8418773303793694, ""IZIII"": -0.14278360687117342, ""ZIZZZ"": 0.98940664162306, ""IIZZZ"": -0.9058106734644766, ""IZZZI"": -0.08656007090841333, ""ZIZIZ"": 0.2673743136197879, ""ZIZZI"": -0.31339357202928686, ""IZIIZ"": 0.6160030274472925, ""ZZZIZ"": 0.913237759377725, ""IIIIZ"": 0.5267758420458308}]"
random_indep_qiskit_5.qasm,0,1.0,0.14200440439750903,"[{""IZZZI"": -0.7860114391885575, ""ZIZII"": 0.23782145121447096, ""IZIIZ"": 0.8219159591527205, ""ZIIIZ"": -0.955113054275365, ""ZZZII"": -0.8110884708046131, ""IIIZZ"": 0.06888181219951695, ""IZZII"": 0.6865664095440456, ""ZIZIZ"": 0.09960876951608966, ""ZZZZZ"": -0.3552247968178599, ""ZIIZZ"": -0.9747333731963341, ""ZIIII"": 0.6398679739530098, ""IZIII"": 0.9723928004697677, ""IIZIZ"": -0.7181845501138904, ""IZZZZ"": 0.4465251277929878, ""IIZII"": -0.1148018725972777, ""IIZZZ"": -0.4599053784798781, ""ZZIII"": 0.9727459141833306}]"
realamprandom_indep_qiskit_5.qasm,2,1.0,0.15041299885542664,"[{""IZIZI"": 0.27396226883005026, ""IZZIZ"": 0.38427137411885703, ""IIZZZ"": 0.7658232983022593, ""IIIZZ"": 0.6211404038721235, ""ZZZZI"": 0.5981022516564574, ""IZZZZ"": 0.651431193583502, ""ZIZZI"": 0.5546342427572422, ""ZZIZI"": 0.306823144603076, ""IZIZZ"": -0.9352626273568578, ""IIZZI"": -0.8380760323034837, ""ZIZIZ"": 0.18429495076638314, ""ZZIII"": 0.7276979891606992, ""IZIIZ"": 0.7524047992581446, ""ZIZZZ"": 0.9937888900385723, ""ZZZZZ"": 0.21101082955753547, ""IIIZI"": 0.9489956502053634, ""ZIIZZ"": -0.6087980501687311, ""ZZIZZ"": 0.5713774207267766, ""ZIIZI"": -0.966690181715439, ""ZZZIZ"": -0.175445581013981, ""IZIII"": -0.7797145549612208, ""IIZII"": 0.5174166323479596}]"
realamprandom_indep_qiskit_5.qasm,1,1.0,0.11608083380748674,"[{""ZZZII"": 0.08113435775190325, ""IIZII"": -0.9866413577303377, ""ZZIZI"": 0.6206672485471534, ""IIIIZ"": 0.32480180882043563, ""ZZIZZ"": 0.601572368765553, ""IIIZI"": 0.9452955092418058, ""IIZZI"": -0.8447148943382239, ""ZZZIZ"": 0.48775449705103435, ""IZIZZ"": -0.982644926089048, ""IZZIZ"": 0.29569591333333545, ""ZZIII"": 0.07844251620923126, ""IZZZI"": 0.7364257638417069, ""IZIIZ"": -0.4113285181085866, ""ZIZZZ"": 0.53987008685291, ""IIIZZ"": 0.7261622719371048, ""IIZZZ"": -0.0841223927371193, ""ZIZII"": -0.8543078688173089, ""IZZII"": 0.21629803941888626, ""ZZZZI"": 0.7440200775162973, ""IIZIZ"": 0.9617095304221777, ""IZIZI"": 0.8846192814138489}]"
realamprandom_indep_qiskit_5.qasm,0,1.0,0.17031967818578764,"[{""IZIII"": -0.5330168747835513, ""IIZII"": -0.7032194719158464, ""ZIZZI"": -0.06763613473679952, ""IZZZI"": 0.7134301756869073, ""ZZZZZ"": -0.8346082666991947, ""ZIIZI"": -0.7471636636099943, ""IIZZZ"": 0.8422056171832726, ""ZIIII"": -0.6134751293006466, ""ZZIZZ"": -0.9222427885700153, ""IZZIZ"": 0.5406576330917652, ""ZIIIZ"": 0.7437967244328405, ""IZZZZ"": 0.6015846910379183, ""IIIIZ"": 0.6486519668215454, ""IZIIZ"": -0.7245791656791778, ""IIIZI"": 0.008455513793839797, ""ZZIII"": 0.7484130417813173, ""ZIZZZ"": 0.939436915318014, ""IZIZZ"": -0.7952874989130092, ""IIZIZ"": 0.2632094354363008, ""ZZZII"": -0.5432842850564286, ""ZIZII"": -0.8446723155363411}]"
ghz_indep_qiskit_5.qasm,2,1.0,0.10699180650862017,"[{""ZIIZZ"": 0.9556433083961713, ""IIIZZ"": 0.7186297082528761, ""ZZZII"": 0.12768990714091966, ""ZIZII"": -0.053965317562266524, ""ZIZZI"": 0.9444677097657144, ""IIZZI"": 0.5568374604241948, ""ZIIZI"": -0.4517089586645697, ""ZZIZI"": 0.4690421478864615, ""IIZII"": 0.08429913613653417, ""IZIII"": 0.8923895077725417, ""ZIIII"": 0.33701182061363055, ""IZZII"": -0.5363900851672161, ""IZZZI"": 0.800999984667822, ""IIZIZ"": -0.9656912301646696, ""ZZIIZ"": -0.6535401134956631, ""IZIZZ"": -0.18392141503645254, ""IIZZZ"": 0.7924289823935624, ""IZZIZ"": 0.9986237033832652, ""IZIZI"": -0.3295465402906297, ""ZZZZI"": -0.9153119743660179}]"
ghz_indep_qiskit_5.qasm,1,1.0,0.2066280668048912,"[{""IIZZI"": -0.645868985933804, ""ZIZII"": -0.8396821893738202, ""ZZIII"": -0.31165074755396915, ""ZZZZZ"": 0.4599500052449035, ""IZIZZ"": 0.7270271033177849, ""IIZIZ"": 0.046866308975306525, ""IZZZI"": 0.9876609150039073, ""ZIZZZ"": -0.7781701089339559, ""IZZIZ"": 0.9475974725868821, ""ZZZII"": 0.7920445846620188, ""ZIZZI"": 0.8819130358876417, ""ZZIZI"": 0.9283174778777077, ""ZZIIZ"": 0.6186805618253113, ""ZZZIZ"": 0.17930363169271368, ""ZIIZZ"": 0.22986441744148123, ""IZIIZ"": 0.19925769130997106, ""IZZZZ"": -0.15587646035810665, ""IZZII"": 0.9928588989025033, ""ZIIZI"": -0.6141411498028795, ""IIZII"": 0.6770579892982334}]"
ghz_indep_qiskit_5.qasm,0,1.0,0.13540545655926406,"[{""IIZZI"": 0.554047930610756, ""ZIIZI"": 0.19284769461100737, ""IZIII"": 0.3976561511951342, ""IZIZI"": -0.6226664576146839, ""IIZZZ"": -0.06993720992947439, ""ZIZII"": 0.4701313400100018, ""ZZZII"": 0.600210721030906, ""ZZIII"": -0.6145812700719282, ""ZIIZZ"": 0.6842822096036105, ""ZZZZI"": -0.11298623398285068, ""IZZZI"": 0.6487521294647707, ""IIIIZ"": 0.9117751005919295, ""IZIZZ"": 0.5303420619430366, ""ZIIII"": 0.966801717260094, ""IIZIZ"": -0.42101022725604453, ""ZIZZI"": 0.5333014741846858, ""IIIZI"": 0.6576604899221055, ""ZZZIZ"": -0.2581787744091364}]"
