model,qubit,mutant,Program,avg_fitness,run
ZNE_ibm_brisbane,10,f3,wstate,0.7930873990298384,10
ZNE_ibm_brisbane,10,f2,wstate,0.5935377430224063,1
ZNE_ibm_brisbane,10,f2,wstate,0.4629976332026873,2
ZNE_ibm_brisbane,10,f2,wstate,0.6940756409529922,3
ZNE_ibm_brisbane,10,f2,wstate,0.9544169596752867,4
ZNE_ibm_brisbane,10,f2,wstate,0.6060595476923418,5
ZNE_ibm_brisbane,10,f2,wstate,0.6940756409529922,6
ZNE_ibm_brisbane,10,f2,wstate,0.4629976332026873,7
ZNE_ibm_brisbane,10,f2,wstate,0.5935377430224063,8
ZNE_ibm_brisbane,10,f2,wstate,0.4629976332026873,9
ZNE_ibm_brisbane,10,f2,wstate,0.4629976332026873,10
ZNE_ibm_brisbane,10,f1,wstate,0.9931790017083376,1
ZNE_ibm_brisbane,10,f1,wstate,0.9011247285935636,2
ZNE_ibm_brisbane,10,f1,wstate,0.797336179509995,3
ZNE_ibm_brisbane,10,f1,wstate,0.6271631123457063,4
ZNE_ibm_brisbane,10,f1,wstate,0.6594162227254765,5
ZNE_ibm_brisbane,10,f1,wstate,0.6594162227254765,6
ZNE_ibm_brisbane,10,f1,wstate,0.797336179509995,7
ZNE_ibm_brisbane,10,f1,wstate,0.6594162227254765,8
ZNE_ibm_brisbane,10,f1,wstate,0.6271631123457063,9
ZNE_ibm_brisbane,10,f1,wstate,0.6594162227254765,10
ZNE_ibm_brisbane,10,eq,wstate,0.39973003462469026,1
ZNE_ibm_brisbane,10,eq,wstate,0.603124373501541,2
ZNE_ibm_brisbane,10,eq,wstate,0.5689677742303325,3
ZNE_ibm_brisbane,10,eq,wstate,0.3796305281825496,4
ZNE_ibm_brisbane,10,eq,wstate,0.4702621989999095,5
ZNE_ibm_brisbane,10,eq,wstate,0.5689677742303325,6
ZNE_ibm_brisbane,10,eq,wstate,0.39973003462469026,7
ZNE_ibm_brisbane,10,eq,wstate,0.3796305281825496,8
ZNE_ibm_brisbane,10,eq,wstate,0.4702621989999095,9
ZNE_ibm_brisbane,10,eq,wstate,0.39973003462469026,10
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.3844398266586382,1
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.2150251543089297,2
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.1842016842549254,3
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.3972868520051578,4
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.3824534783509783,5
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.2150251543089297,6
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.1842016842549254,7
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.2150251543089297,8
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.2150251543089297,9
ZNE_ibm_brisbane,10,f3,twolocalrandom,1.3824534783509783,10
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.2487332047805846,1
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.0094794714871154,2
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.239481836440536,3
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.2008423965840638,4
ZNE_ibm_brisbane,10,f2,twolocalrandom,0.8844062192968295,5
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.239481836440536,6
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.2487332047805846,7
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.239481836440536,8
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.239481836440536,9
ZNE_ibm_brisbane,10,f2,twolocalrandom,1.2008423965840638,10
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.3253828174802376,1
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.6474484589047982,2
ZNE_ibm_brisbane,10,f1,twolocalrandom,0.9966268368496503,3
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.0954335545461458,4
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.2863859922058059,5
ZNE_ibm_brisbane,10,f1,twolocalrandom,0.9966268368496503,6
ZNE_ibm_brisbane,10,f1,twolocalrandom,0.9966268368496503,7
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.0954335545461458,8
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.6474484589047982,9
ZNE_ibm_brisbane,10,f1,twolocalrandom,1.6474484589047982,10
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.915368447288353,1
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.7635506177325841,2
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.9602394756837928,3
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.6907642725217644,4
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.7216994024037071,5
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.915368447288353,6
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.7635506177325841,7
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.7635506177325841,8
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.6907642725217644,9
ZNE_ibm_brisbane,10,eq,twolocalrandom,0.915368447288353,10
ZNE_ibm_brisbane,10,f3,su2random,1.0085488844857515,1
ZNE_ibm_brisbane,10,f3,su2random,1.0721913799931042,2
ZNE_ibm_brisbane,10,f3,su2random,0.7821284046104584,3
ZNE_ibm_brisbane,10,f3,su2random,1.2521904651070426,4
ZNE_ibm_brisbane,10,f3,su2random,1.067398988826483,5
ZNE_ibm_brisbane,10,f3,su2random,0.7821284046104584,6
ZNE_ibm_brisbane,10,f3,su2random,1.2521904651070426,7
ZNE_ibm_brisbane,10,f3,su2random,1.067398988826483,8
ZNE_ibm_brisbane,10,f3,su2random,0.7821284046104584,9
ZNE_ibm_brisbane,10,f3,su2random,0.7821284046104584,10
ZNE_ibm_brisbane,10,f2,su2random,1.3167718597380675,1
ZNE_ibm_brisbane,10,f2,su2random,1.2651126890053337,2
ZNE_ibm_brisbane,10,f2,su2random,0.9219952079810381,3
ZNE_ibm_brisbane,10,f2,su2random,1.1819207849450388,4
ZNE_ibm_brisbane,10,f2,su2random,1.20482688115629,5
ZNE_ibm_brisbane,10,f2,su2random,1.1819207849450388,6
ZNE_ibm_brisbane,10,f2,su2random,0.9219952079810381,7
ZNE_ibm_brisbane,10,f2,su2random,1.2651126890053337,8
ZNE_ibm_brisbane,10,f2,su2random,0.9219952079810381,9
ZNE_ibm_brisbane,10,f2,su2random,1.2651126890053337,10
ZNE_ibm_brisbane,10,f1,su2random,0.9190559666560979,1
ZNE_ibm_brisbane,10,f1,su2random,1.0054887077502412,2
ZNE_ibm_brisbane,10,f1,su2random,1.150717798451215,3
ZNE_ibm_brisbane,10,f1,su2random,1.1168992135547338,4
ZNE_ibm_brisbane,10,f1,su2random,1.1615007491032225,5
ZNE_ibm_brisbane,10,f1,su2random,1.0054887077502412,6
ZNE_ibm_brisbane,10,f1,su2random,1.1615007491032225,7
ZNE_ibm_brisbane,10,f1,su2random,1.1168992135547338,8
ZNE_ibm_brisbane,10,f1,su2random,0.9190559666560979,9
ZNE_ibm_brisbane,10,f1,su2random,1.0054887077502412,10
ZNE_ibm_brisbane,10,eq,su2random,0.8422874250728477,1
ZNE_ibm_brisbane,10,eq,su2random,1.0078782801861488,2
ZNE_ibm_brisbane,10,eq,su2random,0.6384996126400563,3
ZNE_ibm_brisbane,10,eq,su2random,0.5948293541857472,4
ZNE_ibm_brisbane,10,eq,su2random,0.6338602126093573,5
ZNE_ibm_brisbane,10,eq,su2random,0.8422874250728477,6
ZNE_ibm_brisbane,10,eq,su2random,1.0078782801861488,7
ZNE_ibm_brisbane,10,eq,su2random,0.6338602126093573,8
ZNE_ibm_brisbane,10,eq,su2random,0.6338602126093573,9
ZNE_ibm_brisbane,10,eq,su2random,1.0078782801861488,10
ZNE_ibm_brisbane,10,f3,realamprandom,0.3114044824947302,1
ZNE_ibm_brisbane,10,f3,realamprandom,0.2985352212094791,2
ZNE_ibm_brisbane,10,f3,realamprandom,0.32089633908786935,3
ZNE_ibm_brisbane,10,f3,realamprandom,0.25241960416842296,4
ZNE_ibm_brisbane,10,f3,realamprandom,0.25324151870526873,5
ZNE_ibm_brisbane,10,f3,realamprandom,0.3114044824947302,6
ZNE_ibm_brisbane,10,f3,realamprandom,0.25241960416842296,7
ZNE_ibm_brisbane,10,f3,realamprandom,0.25324151870526873,8
ZNE_ibm_brisbane,10,f3,realamprandom,0.3114044824947302,9
ZNE_ibm_brisbane,10,f3,realamprandom,0.2985352212094791,10
ZNE_ibm_brisbane,10,f2,realamprandom,0.29024453854223475,1
ZNE_ibm_brisbane,10,f2,realamprandom,0.41307152467620883,2
ZNE_ibm_brisbane,10,f2,realamprandom,0.34030170814334004,3
ZNE_ibm_brisbane,10,f2,realamprandom,0.278904197374755,4
ZNE_ibm_brisbane,10,f2,realamprandom,0.30921254541044785,5
ZNE_ibm_brisbane,10,f2,realamprandom,0.30921254541044785,6
ZNE_ibm_brisbane,10,f2,realamprandom,0.29024453854223475,7
ZNE_ibm_brisbane,10,f2,realamprandom,0.29024453854223475,8
ZNE_ibm_brisbane,10,f2,realamprandom,0.278904197374755,9
ZNE_ibm_brisbane,10,f2,realamprandom,0.34030170814334004,10
ZNE_ibm_brisbane,10,f1,realamprandom,0.3059647778374661,1
ZNE_ibm_brisbane,10,f1,realamprandom,0.23385801095698344,2
ZNE_ibm_brisbane,10,f1,realamprandom,0.30465295966723505,3
ZNE_ibm_brisbane,10,f1,realamprandom,0.2938454797545368,4
ZNE_ibm_brisbane,10,f1,realamprandom,0.32893610285059194,5
ZNE_ibm_brisbane,10,f1,realamprandom,0.3059647778374661,6
ZNE_ibm_brisbane,10,f1,realamprandom,0.2938454797545368,7
ZNE_ibm_brisbane,10,f1,realamprandom,0.2938454797545368,8
ZNE_ibm_brisbane,10,f1,realamprandom,0.23385801095698344,9
ZNE_ibm_brisbane,10,f1,realamprandom,0.23385801095698344,10
ZNE_ibm_brisbane,10,eq,realamprandom,0.18738711984793135,1
ZNE_ibm_brisbane,10,eq,realamprandom,0.23662595459825353,2
ZNE_ibm_brisbane,10,eq,realamprandom,0.3264729716591646,3
ZNE_ibm_brisbane,10,eq,realamprandom,0.3333502693372763,4
ZNE_ibm_brisbane,10,eq,realamprandom,0.32455891077053484,5
ZNE_ibm_brisbane,10,eq,realamprandom,0.18738711984793135,6
ZNE_ibm_brisbane,10,eq,realamprandom,0.23662595459825353,7
ZNE_ibm_brisbane,10,eq,realamprandom,0.3264729716591646,8
ZNE_ibm_brisbane,10,eq,realamprandom,0.23662595459825353,9
ZNE_ibm_brisbane,10,eq,realamprandom,0.32455891077053484,10
ZNE_ibm_brisbane,10,f3,random,0.5107090410516278,1
ZNE_ibm_brisbane,10,f3,random,0.5832386174193509,2
ZNE_ibm_brisbane,10,f3,random,0.5085636513405958,3
ZNE_ibm_brisbane,10,f3,random,0.43771909083571503,4
ZNE_ibm_brisbane,10,f3,random,0.6184949318044342,5
ZNE_ibm_brisbane,10,f3,random,0.5107090410516278,6
ZNE_ibm_brisbane,10,f3,random,0.5085636513405958,7
ZNE_ibm_brisbane,10,f3,random,0.43771909083571503,8
ZNE_ibm_brisbane,10,f3,random,0.5832386174193509,9
ZNE_ibm_brisbane,10,f3,random,0.5107090410516278,10
ZNE_ibm_brisbane,10,f2,random,0.4747724030286277,1
ZNE_ibm_brisbane,10,f2,random,0.5812922642043883,2
ZNE_ibm_brisbane,10,f2,random,0.5753955879260951,3
ZNE_ibm_brisbane,10,f2,random,0.37827160487980194,4
ZNE_ibm_brisbane,10,f2,random,0.5265744799665744,5
ZNE_ibm_brisbane,10,f2,random,0.4747724030286277,6
ZNE_ibm_brisbane,10,f2,random,0.5812922642043883,7
ZNE_ibm_brisbane,10,f2,random,0.37827160487980194,8
ZNE_ibm_brisbane,10,f2,random,0.37827160487980194,9
ZNE_ibm_brisbane,10,f2,random,0.5812922642043883,10
ZNE_ibm_brisbane,10,f1,random,0.5941371491702845,1
ZNE_ibm_brisbane,10,f1,random,0.722696742880968,2
ZNE_ibm_brisbane,10,f1,random,0.5254301471990297,3
ZNE_ibm_brisbane,10,f1,random,0.5258750987665587,4
ZNE_ibm_brisbane,10,f1,random,0.5978010071320379,5
ZNE_ibm_brisbane,10,f1,random,0.5978010071320379,6
ZNE_ibm_brisbane,10,f1,random,0.722696742880968,7
ZNE_ibm_brisbane,10,f1,random,0.5978010071320379,8
ZNE_ibm_brisbane,10,f1,random,0.5941371491702845,9
ZNE_ibm_brisbane,10,f1,random,0.5941371491702845,10
ZNE_ibm_brisbane,10,eq,random,0.6580765521099092,1
ZNE_ibm_brisbane,10,eq,random,0.3969796884949888,2
ZNE_ibm_brisbane,10,eq,random,0.44874908096976907,3
ZNE_ibm_brisbane,10,eq,random,0.4271047997589453,4
ZNE_ibm_brisbane,10,eq,random,0.3706072065638191,5
ZNE_ibm_brisbane,10,eq,random,0.6580765521099092,6
ZNE_ibm_brisbane,10,eq,random,0.3706072065638191,7
ZNE_ibm_brisbane,10,eq,random,0.3706072065638191,8
ZNE_ibm_brisbane,10,eq,random,0.44874908096976907,9
ZNE_ibm_brisbane,10,eq,random,0.44874908096976907,10
ZNE_ibm_brisbane,10,f3,qnn,0.678241894093105,1
ZNE_ibm_brisbane,10,f3,qnn,0.6546589753564654,2
ZNE_ibm_brisbane,10,f3,qnn,0.6148682309533523,3
ZNE_ibm_brisbane,10,f3,qnn,0.5260377159644043,4
ZNE_ibm_brisbane,10,f3,qnn,0.558338086907015,5
ZNE_ibm_brisbane,10,f3,qnn,0.678241894093105,6
ZNE_ibm_brisbane,10,f3,qnn,0.6546589753564654,7
ZNE_ibm_brisbane,10,f3,qnn,0.6148682309533523,8
ZNE_ibm_brisbane,10,f3,qnn,0.5260377159644043,9
ZNE_ibm_brisbane,10,f3,qnn,0.6546589753564654,10
ZNE_ibm_brisbane,10,f2,qnn,0.5795318123342024,1
ZNE_ibm_brisbane,10,f2,qnn,0.5744331455956063,2
ZNE_ibm_brisbane,10,f2,qnn,0.7162051739714168,3
ZNE_ibm_brisbane,10,f2,qnn,0.5748520878202361,4
ZNE_ibm_brisbane,10,f2,qnn,0.6971255118606727,5
ZNE_ibm_brisbane,10,f2,qnn,0.6971255118606727,6
ZNE_ibm_brisbane,10,f2,qnn,0.5744331455956063,7
ZNE_ibm_brisbane,10,f2,qnn,0.5748520878202361,8
ZNE_ibm_brisbane,10,f2,qnn,0.7162051739714168,9
ZNE_ibm_brisbane,10,f2,qnn,0.5748520878202361,10
ZNE_ibm_brisbane,10,f1,qnn,0.5549652790240633,1
ZNE_ibm_brisbane,10,f1,qnn,0.580291719447657,2
ZNE_ibm_brisbane,10,f1,qnn,0.6285259810676103,3
ZNE_ibm_brisbane,10,f1,qnn,0.6486063382890429,4
ZNE_ibm_brisbane,10,f1,qnn,0.7614153621486299,5
ZNE_ibm_brisbane,10,f1,qnn,0.6285259810676103,6
ZNE_ibm_brisbane,10,f1,qnn,0.6486063382890429,7
ZNE_ibm_brisbane,10,f1,qnn,0.7614153621486299,8
ZNE_ibm_brisbane,10,f1,qnn,0.5549652790240633,9
ZNE_ibm_brisbane,10,f1,qnn,0.580291719447657,10
ZNE_ibm_brisbane,10,eq,qnn,0.40675734183008744,1
ZNE_ibm_brisbane,10,eq,qnn,0.546216479841423,2
ZNE_ibm_brisbane,10,eq,qnn,0.6134511755715458,3
ZNE_ibm_brisbane,10,eq,qnn,0.4079355980109499,4
ZNE_ibm_brisbane,10,eq,qnn,0.8837105992574972,5
ZNE_ibm_brisbane,10,eq,qnn,0.8837105992574972,6
ZNE_ibm_brisbane,10,eq,qnn,0.4079355980109499,7
ZNE_ibm_brisbane,10,eq,qnn,0.4079355980109499,8
ZNE_ibm_brisbane,10,eq,qnn,0.4079355980109499,9
ZNE_ibm_brisbane,10,eq,qnn,0.40675734183008744,10
ZNE_ibm_brisbane,10,f3,graphstate,0.37031020627395117,1
ZNE_ibm_brisbane,10,f3,graphstate,0.5227988573807858,2
ZNE_ibm_brisbane,10,f3,graphstate,0.5010810704256942,3
ZNE_ibm_brisbane,10,f3,graphstate,0.5119647646260428,4
ZNE_ibm_brisbane,10,f3,graphstate,0.42895887784616543,5
ZNE_ibm_brisbane,10,f3,graphstate,0.42895887784616543,6
ZNE_ibm_brisbane,10,f3,graphstate,0.5010810704256942,7
ZNE_ibm_brisbane,10,f3,graphstate,0.5010810704256942,8
ZNE_ibm_brisbane,10,f3,graphstate,0.42895887784616543,9
ZNE_ibm_brisbane,10,f3,graphstate,0.37031020627395117,10
ZNE_ibm_brisbane,10,f2,graphstate,0.4452300497336455,1
ZNE_ibm_brisbane,10,f2,graphstate,0.4478264656051187,2
ZNE_ibm_brisbane,10,f2,graphstate,0.47655055338607205,3
ZNE_ibm_brisbane,10,f2,graphstate,0.5406356938034519,4
ZNE_ibm_brisbane,10,f2,graphstate,0.4656816929575171,5
ZNE_ibm_brisbane,10,f2,graphstate,0.47655055338607205,6
ZNE_ibm_brisbane,10,f2,graphstate,0.5406356938034519,7
ZNE_ibm_brisbane,10,f2,graphstate,0.47655055338607205,8
ZNE_ibm_brisbane,10,f2,graphstate,0.4656816929575171,9
ZNE_ibm_brisbane,10,f2,graphstate,0.5406356938034519,10
ZNE_ibm_brisbane,10,f1,graphstate,0.5140652058909386,1
ZNE_ibm_brisbane,10,f1,graphstate,0.4391603773168484,2
ZNE_ibm_brisbane,10,f1,graphstate,0.5080766487627629,3
ZNE_ibm_brisbane,10,f1,graphstate,0.6078341608897433,4
ZNE_ibm_brisbane,10,f1,graphstate,0.6244202093357222,5
ZNE_ibm_brisbane,10,f1,graphstate,0.4391603773168484,6
ZNE_ibm_brisbane,10,f1,graphstate,0.4391603773168484,7
ZNE_ibm_brisbane,10,f1,graphstate,0.5140652058909386,8
ZNE_ibm_brisbane,10,f1,graphstate,0.5140652058909386,9
ZNE_ibm_brisbane,10,f1,graphstate,0.5080766487627629,10
ZNE_ibm_brisbane,10,eq,graphstate,0.6407684310311373,1
ZNE_ibm_brisbane,10,eq,graphstate,0.5654965506705618,2
ZNE_ibm_brisbane,10,eq,graphstate,0.5458167250232753,3
ZNE_ibm_brisbane,10,eq,graphstate,0.442908507952132,4
ZNE_ibm_brisbane,10,eq,graphstate,0.6069183377579854,5
ZNE_ibm_brisbane,10,eq,graphstate,0.5654965506705618,6
ZNE_ibm_brisbane,10,eq,graphstate,0.442908507952132,7
ZNE_ibm_brisbane,10,eq,graphstate,0.6069183377579854,8
ZNE_ibm_brisbane,10,eq,graphstate,0.442908507952132,9
ZNE_ibm_brisbane,10,eq,graphstate,0.442908507952132,10
ZNE_ibm_brisbane,10,f3,ghz,1.1197505415833948,1
ZNE_ibm_brisbane,10,f3,ghz,1.134853162754391,2
ZNE_ibm_brisbane,10,f3,ghz,0.713434222695406,3
ZNE_ibm_brisbane,10,f3,ghz,0.8111670898257617,4
ZNE_ibm_brisbane,10,f3,ghz,0.9093215216065151,5
ZNE_ibm_brisbane,10,f3,ghz,0.8111670898257617,6
ZNE_ibm_brisbane,10,f3,ghz,0.713434222695406,7
ZNE_ibm_brisbane,10,f3,ghz,1.1197505415833948,8
ZNE_ibm_brisbane,10,f3,ghz,1.134853162754391,9
ZNE_ibm_brisbane,10,f3,ghz,0.8111670898257617,10
ZNE_ibm_brisbane,10,f2,ghz,1.2071694689006893,1
ZNE_ibm_brisbane,10,f2,ghz,1.2970991443830027,2
ZNE_ibm_brisbane,10,f2,ghz,0.9846025647536694,3
ZNE_ibm_brisbane,10,f2,ghz,1.4056974200373893,4
ZNE_ibm_brisbane,10,f2,ghz,1.019832537315836,5
ZNE_ibm_brisbane,10,f2,ghz,0.9846025647536694,6
ZNE_ibm_brisbane,10,f2,ghz,1.4056974200373893,7
ZNE_ibm_brisbane,10,f2,ghz,1.2071694689006893,8
ZNE_ibm_brisbane,10,f2,ghz,1.2970991443830027,9
ZNE_ibm_brisbane,10,f2,ghz,1.2071694689006893,10
ZNE_ibm_brisbane,10,f1,ghz,1.6686282083826471,1
ZNE_ibm_brisbane,10,f1,ghz,1.7760275405122519,2
ZNE_ibm_brisbane,10,f1,ghz,1.4975215012978547,3
ZNE_ibm_brisbane,10,f1,ghz,1.113927112486583,4
ZNE_ibm_brisbane,10,f1,ghz,1.2302823185078946,5
ZNE_ibm_brisbane,10,f1,ghz,1.6686282083826471,6
ZNE_ibm_brisbane,10,f1,ghz,1.113927112486583,7
ZNE_ibm_brisbane,10,f1,ghz,1.4975215012978547,8
ZNE_ibm_brisbane,10,f1,ghz,1.7760275405122519,9
ZNE_ibm_brisbane,10,f1,ghz,1.7760275405122519,10
ZNE_ibm_brisbane,10,eq,ghz,1.0461262852535658,1
ZNE_ibm_brisbane,10,eq,ghz,0.8166711820717079,2
ZNE_ibm_brisbane,10,eq,ghz,1.424977293741366,3
ZNE_ibm_brisbane,10,eq,ghz,0.6671063191675146,4
ZNE_ibm_brisbane,10,eq,ghz,0.8637020748767292,5
ZNE_ibm_brisbane,10,eq,ghz,0.6671063191675146,6
ZNE_ibm_brisbane,10,eq,ghz,0.6671063191675146,7
ZNE_ibm_brisbane,10,eq,ghz,1.0461262852535658,8
ZNE_ibm_brisbane,10,eq,ghz,1.424977293741366,9
ZNE_ibm_brisbane,10,eq,ghz,0.8166711820717079,10
ZNE_ibm_brisbane,10,f3,dj,3.3932825218896228,1
ZNE_ibm_brisbane,10,f3,dj,3.8846329492842675,2
ZNE_ibm_brisbane,10,f3,dj,2.8590407513146197,3
ZNE_ibm_brisbane,10,f3,dj,3.1803143318844995,4
ZNE_ibm_brisbane,10,f3,dj,3.040622471124655,5
ZNE_ibm_brisbane,10,f3,dj,3.8846329492842675,6
ZNE_ibm_brisbane,10,f3,dj,3.1803143318844995,7
ZNE_ibm_brisbane,10,f3,dj,3.3932825218896228,8
ZNE_ibm_brisbane,10,f3,dj,2.8590407513146197,9
ZNE_ibm_brisbane,10,f3,dj,3.1803143318844995,10
ZNE_ibm_brisbane,10,f2,dj,3.719534173583537,1
ZNE_ibm_brisbane,10,f2,dj,5.254855853341257,2
ZNE_ibm_brisbane,10,f2,dj,2.9272343696745144,3
ZNE_ibm_brisbane,10,f2,dj,2.704282712121508,4
ZNE_ibm_brisbane,10,f2,dj,3.6342506872845086,5
ZNE_ibm_brisbane,10,f2,dj,2.9272343696745144,6
ZNE_ibm_brisbane,10,f2,dj,3.719534173583537,7
ZNE_ibm_brisbane,10,f2,dj,3.6342506872845086,8
ZNE_ibm_brisbane,10,f2,dj,2.704282712121508,9
ZNE_ibm_brisbane,10,f2,dj,2.704282712121508,10
ZNE_ibm_brisbane,10,f1,dj,2.6409362009119217,1
ZNE_ibm_brisbane,10,f1,dj,3.350644666997967,2
ZNE_ibm_brisbane,10,f1,dj,3.2949033882882555,3
ZNE_ibm_brisbane,10,f1,dj,2.7789099893023446,4
ZNE_ibm_brisbane,10,f1,dj,3.8813628130655284,5
ZNE_ibm_brisbane,10,f1,dj,3.8813628130655284,6
ZNE_ibm_brisbane,10,f1,dj,3.350644666997967,7
ZNE_ibm_brisbane,10,f1,dj,3.2949033882882555,8
ZNE_ibm_brisbane,10,f1,dj,2.6409362009119217,9
ZNE_ibm_brisbane,10,f1,dj,3.350644666997967,10
ZNE_ibm_brisbane,10,eq,dj,2.5394198161790795,1
ZNE_ibm_brisbane,10,eq,dj,2.1086663935853616,2
ZNE_ibm_brisbane,10,eq,dj,1.3680117575471402,3
ZNE_ibm_brisbane,10,eq,dj,1.58454194012268,4
ZNE_ibm_brisbane,10,eq,dj,1.6355562452347705,5
ZNE_ibm_brisbane,10,eq,dj,2.1086663935853616,6
ZNE_ibm_brisbane,10,eq,dj,1.3680117575471402,7
ZNE_ibm_brisbane,10,eq,dj,1.3680117575471402,8
ZNE_ibm_brisbane,10,eq,dj,1.58454194012268,9
ZNE_ibm_brisbane,10,eq,dj,1.58454194012268,10
ZNE_ibm_brisbane,10,f3,ae,1.8515533954153038,1
ZNE_ibm_brisbane,10,f3,ae,1.3637701799842075,2
ZNE_ibm_brisbane,10,f3,ae,1.5165734055929134,3
ZNE_ibm_brisbane,10,f3,ae,1.4254489768074319,4
ZNE_ibm_brisbane,10,f3,ae,1.8501966561807326,5
ZNE_ibm_brisbane,10,f3,ae,1.5165734055929134,6
ZNE_ibm_brisbane,10,f3,ae,1.3637701799842075,7
ZNE_ibm_brisbane,10,f3,ae,1.5165734055929134,8
ZNE_ibm_brisbane,10,f3,ae,1.3637701799842075,9
ZNE_ibm_brisbane,10,f3,ae,1.3637701799842075,10
ZNE_ibm_brisbane,10,f2,ae,1.966382903901595,1
ZNE_ibm_brisbane,10,f2,ae,1.7384638110283699,2
ZNE_ibm_brisbane,10,f2,ae,1.7165697278081689,3
ZNE_ibm_brisbane,10,f2,ae,1.6310695976726552,4
ZNE_ibm_brisbane,10,f2,ae,1.5926682108507955,5
ZNE_ibm_brisbane,10,f2,ae,1.7384638110283699,6
ZNE_ibm_brisbane,10,f2,ae,1.966382903901595,7
ZNE_ibm_brisbane,10,f2,ae,1.966382903901595,8
ZNE_ibm_brisbane,10,f2,ae,1.7165697278081689,9
ZNE_ibm_brisbane,10,f2,ae,1.7384638110283699,10
ZNE_ibm_brisbane,10,f1,ae,1.856133149218931,1
ZNE_ibm_brisbane,10,f1,ae,1.6812660902287535,2
ZNE_ibm_brisbane,10,f1,ae,1.8675137507919188,3
ZNE_ibm_brisbane,10,f1,ae,1.6655399866866354,4
ZNE_ibm_brisbane,10,f1,ae,1.9920144735999736,5
ZNE_ibm_brisbane,10,f1,ae,1.6655399866866354,6
ZNE_ibm_brisbane,10,f1,ae,1.6812660902287535,7
ZNE_ibm_brisbane,10,f1,ae,1.6812660902287535,8
ZNE_ibm_brisbane,10,f1,ae,1.8675137507919188,9
ZNE_ibm_brisbane,10,f1,ae,1.856133149218931,10
ZNE_ibm_brisbane,10,eq,ae,1.652765945355076,1
ZNE_ibm_brisbane,10,eq,ae,1.3050600845810143,2
ZNE_ibm_brisbane,10,eq,ae,1.398099869095076,3
ZNE_ibm_brisbane,10,eq,ae,1.539684879525689,4
ZNE_ibm_brisbane,10,eq,ae,1.173374201237985,5
ZNE_ibm_brisbane,10,eq,ae,1.3050600845810143,6
ZNE_ibm_brisbane,10,eq,ae,1.398099869095076,7
ZNE_ibm_brisbane,10,eq,ae,1.539684879525689,8
ZNE_ibm_brisbane,10,eq,ae,1.3050600845810143,9
ZNE_ibm_brisbane,10,eq,ae,1.539684879525689,10
ZNE_ibm_torino,5,f3,wstate,0.6481415599282471,1
ZNE_ibm_torino,5,f3,wstate,0.7728553722977203,2
ZNE_ibm_torino,5,f3,wstate,0.9217518443470896,3
ZNE_ibm_torino,5,f3,wstate,0.5370470574349846,4
ZNE_ibm_torino,5,f3,wstate,0.6894411548858781,5
ZNE_ibm_torino,5,f3,wstate,0.6894411548858781,6
ZNE_ibm_torino,5,f3,wstate,0.9217518443470896,7
ZNE_ibm_torino,5,f3,wstate,0.7728553722977203,8
ZNE_ibm_torino,5,f3,wstate,0.6894411548858781,9
ZNE_ibm_torino,5,f3,wstate,0.7728553722977203,10
ZNE_ibm_torino,5,f2,wstate,0.48995263576216685,1
ZNE_ibm_torino,5,f2,wstate,0.8179272206409713,2
ZNE_ibm_torino,5,f2,wstate,0.627704094775172,3
ZNE_ibm_torino,5,f2,wstate,0.7002226509948836,4
ZNE_ibm_torino,5,f2,wstate,0.5873662660835892,5
ZNE_ibm_torino,5,f2,wstate,0.48995263576216685,6
ZNE_ibm_torino,5,f2,wstate,0.5873662660835892,7
ZNE_ibm_torino,5,f2,wstate,0.48995263576216685,8
ZNE_ibm_torino,5,f2,wstate,0.7002226509948836,9
